document,field,gold_state,predicted_state,gold_value,predicted_value,gold_derivation,predicted_derivation,gold_rule,predicted_rule,evidence_role,gold_pages,predicted_page,gold_evidence,predicted_evidence,state,value,page,span,bbox,derivation,support,span_coverage,span_iou,span_dilution,bbox_coverage,bbox_iou,bbox_dilution,verbatim,verbatim_fuzzy_score,joint_correct,confidence,gold_requires_evidence,gold_ambiguous,bbox_provenance,support_note,note
sds_10.pdf,substance_or_mixture,NOT_STATED,PRESENT,,ARTICLE,ABSENT,DERIVED,,identifier_undefined_for_form,direct,,1,,The following information is being provided in SDS format as a customer courtesy.,violated,violated,n/a,n/a,n/a,n/a,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,False,False,system,rule identifier_undefined_for_form does not apply to substance_or_mixture,
sds_10.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,flash_point,NO_DATA,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,"2,3",,Flash point: No applicable data available | Flash point: No applicable data available,,violated,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_11.pdf,product_name,PRESENT,PRESENT,LD COVID-19 IgG Rapid Test,LD COVID-19 IgG Rapid Test (Art.-No. COV19_G_10_EN),EXPLICIT,DIRECT,,,direct,1,,Product identifier: LD COVID-19 IgG Rapid Test (Art.-No. COV19_G_10_EN),,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_11.pdf,supplier_name,PRESENT,PRESENT,Lionex GmbH,Lionex GmbH,EXPLICIT,DIRECT,,,direct,1,,Details of the supplier of the safety data sheet Lionex GmbH,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_11.pdf,substance_or_mixture,PRESENT,NOT_APPLICABLE,MIXTURE,,EXPLICIT,DERIVED,,composition_implies_form,direct,2,4,3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,The solutions are not flammable. | All liquid components of the preparation are infinite water-soluble.,violated,violated,violated,violated,violated,violated,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,False,66.2,False,0.0,True,False,system,citation is not verbatim,"cited quote does not occur verbatim on the cited page; gold is direct, prediction is derived"
sds_11.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,2,,3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_11.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,4,3.2. Mixtures Composition of the substances in the mixtures: | 3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,The solutions are not flammable. | All liquid components of the preparation are infinite water-soluble.,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,False,66.2,False,0.0,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_11.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,4,3.2. Mixtures Composition of the substances in the mixtures: | 3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,The solutions are not flammable. | All liquid components of the preparation are infinite water-soluble.,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,False,66.2,False,0.0,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_11.pdf,flash_point,NO_DATA,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,5,4,"flashpoint: not specified, solid | flashpoint: not specified, aqueous solution without flammable ingredients",The solutions are not flammable. | All liquid components of the preparation are infinite water-soluble.,violated,satisfied,violated,violated,violated,violated,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,False,66.2,False,0.0,True,False,system,citation is not verbatim,"cited quote does not occur verbatim on the cited page; gold is direct, prediction is derived"
sds_12.pdf,product_name,PRESENT,PRESENT,Bone Meal,Westland Bone Meal,EXPLICIT,DIRECT,,,direct,1,,1.1 Product identifier Bone Meal,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_12.pdf,supplier_name,PRESENT,PRESENT,Westland Horticulture Ltd,Westland Horticulture Ltd,EXPLICIT,DIRECT,,,direct,1,,1.3 Details of the supplier of the data sheet Westland Horticulture Ltd,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_12.pdf,substance_or_mixture,PRESENT,NOT_APPLICABLE,MIXTURE,,EXPLICIT,DERIVED,,composition_implies_form,direct,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A 3.2 Description Garden fertiliser NPK 3 – 9 - 0 Hazardous Ingredients,violated,violated,satisfied,satisfied,violated,violated,violated,1.0000,0.7143,1.40,1.0000,0.1955,5.12,True,0.0,False,0.0,True,False,system,"rule composition_implies_form concludes PRESENT, not NOT_APPLICABLE","gold is direct, prediction is derived"
sds_12.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,1,,3.1 N/A,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_12.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A 3.2 Description Garden fertiliser NPK 3 – 9 - 0 Hazardous Ingredients,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.7143,1.40,1.0000,0.1955,5.12,True,0.0,False,0.0,True,False,system,premise establishes MIXTURE,
sds_12.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A 3.2 Description Garden fertiliser NPK 3 – 9 - 0 Hazardous Ingredients,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.7143,1.40,1.0000,0.1955,5.12,True,0.0,False,0.0,True,False,system,premise establishes MIXTURE,
sds_12.pdf,flash_point,NO_DATA,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,5,,Flash point -,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,True,none,,
sds_13.pdf,product_name,PRESENT,PRESENT,Argon,Argon,EXPLICIT,DIRECT,,,direct,1,,Argon,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_13.pdf,supplier_name,PRESENT,PRESENT,"Airgas USA, LLC","Airgas USA, LLC and its affiliates",EXPLICIT,DIRECT,,,direct,1,,"Airgas USA, LLC and its affiliates",,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_13.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DERIVED,,composition_implies_form,direct,2,2,Substance/mixture : Substance,Substance/mixture : Substance,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,False,0.0,True,False,system,composition establishes SUBSTANCE,"gold is direct, prediction is derived"
sds_13.pdf,product_cas_number,PRESENT,NOT_STATED,7440-37-1,,EXPLICIT,DIRECT,,,direct,2,,Argon 100 7440-37-1,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_13.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_13.pdf,molecular_weight,PRESENT,PRESENT,39.95 g/mole,39.95 g/mole,EXPLICIT,DIRECT,,,direct,5,,39.95 g/mole,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_13.pdf,flash_point,NOT_APPLICABLE,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,5,,[Product does not sustain combustion.],,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,True,none,,
sds_14.pdf,product_name,PRESENT,PRESENT,Dalgety 6 in 1 B12 Vaccine,Dalgety 6 in 1 B12 Vaccine,EXPLICIT,DIRECT,,,direct,1,,Trade name Dalgety 6 in 1 B12 Vaccine,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_14.pdf,supplier_name,PRESENT,PRESENT,Nutrien Ag Solutions Limited,Nutrien Ag Solutions Limited,EXPLICIT,DIRECT,,,direct,1,,Details of the supplier of the safety data sheet Nutrien Ag Solutions Limited,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_14.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DERIVED,,composition_implies_form,direct,1,3,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below. | Name of substance CAS No Wt% Classification acc. to GHS,satisfied,satisfied,violated,violated,violated,violated,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,False,50.9,False,0.0,True,False,none,citation is not verbatim,"cited quote does not occur verbatim on the cited page; gold is direct, prediction is derived"
sds_14.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_14.pdf,chemical_formula,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_14.pdf,molecular_weight,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_14.pdf,flash_point,PRESENT,NOT_STATED,does not flash up to boiling point,,EXPLICIT,DIRECT,,,direct,4,,Flash point does not flash up to boiling point,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,product_name,PRESENT,PRESENT,TAMMSWELD - 55 GALLON DRUM - MTO,TAMMSWELD - 55 GALLON DRUM - MTO,EXPLICIT,DIRECT,,,direct,1,,Material name: TAMMSWELD - 55 GALLON DRUM - MTO,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_15.pdf,supplier_name,PRESENT,PRESENT,EUCLID CHEMICAL COMPANY,EUCLID CHEMICAL COMPANY,EXPLICIT,DIRECT,,,direct,1,,Manufacturer/Importer/Supplier/Distributor Information EUCLID CHEMICAL COMPANY,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_15.pdf,substance_or_mixture,PRESENT,NOT_APPLICABLE,MIXTURE,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,1,1,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,violated,violated,satisfied,satisfied,satisfied,violated,violated,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,False,0.0,True,False,system,rule identifier_undefined_for_form does not apply to substance_or_mixture,"gold is direct, prediction is derived"
sds_15.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.0,True,False,system,premise establishes MIXTURE,
sds_15.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.0,True,False,system,premise establishes MIXTURE,
sds_15.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,4,,Flash Point: No data available.,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_16.pdf,product_name,PRESENT,PRESENT,"Sand, Ottawa","Sand, Ottawa",EXPLICIT,DIRECT,,,direct,1,,"Product Description: Sand, Ottawa",,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_16.pdf,supplier_name,PRESENT,PRESENT,Fisher Scientific UK,"Fisher Scientific UK, Thermo Fisher Scientific",EXPLICIT,DIRECT,,,direct,1,,UK entity/business name Fisher Scientific UK | EU entity/business name Thermo Fisher Scientific,,satisfied,violated,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,True,none,no citation,
sds_16.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DIRECT,,,direct,2,,3.1. Substances | Sand 14808-60-7 EEC No. 238-878-4 >95,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_16.pdf,product_cas_number,PRESENT,PRESENT,14808-60-7,14808-60-7,EXPLICIT,DIRECT,,,direct,"1,2",,CAS No 14808-60-7 | Sand 14808-60-7 EEC No. 238-878-4 >95,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_16.pdf,chemical_formula,PRESENT,PRESENT,O2 Si,O2 Si,EXPLICIT,DIRECT,,,direct,"1,5",,Molecular Formula O2 Si | Molecular Formula O2 Si,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_16.pdf,molecular_weight,PRESENT,PRESENT,60.08,60.08,EXPLICIT,DIRECT,,,direct,5,,Molecular Weight 60.08,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_16.pdf,flash_point,NO_DATA,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,5,,Flash Point No information available,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_17.pdf,product_name,PRESENT,PRESENT,MEL-ROL,MEL-ROL® Part Number: 5110060,EXPLICIT,DIRECT,,,direct,1,,Mel-Rol,,satisfied,violated,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_17.pdf,supplier_name,PRESENT,PRESENT,"W. R. MEADOWS, INC.","W. R. MEADOWS, INC.",EXPLICIT,DIRECT,,,direct,1,,"W. R. MEADOWS, INC.",,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_17.pdf,substance_or_mixture,PRESENT,NOT_APPLICABLE,ARTICLE,,EXPLICIT,DERIVED,,composition_implies_form,direct,1,1,"Mel-Rol is defined by OSHA as an ""article.""","Product is classified as non-hazardous per OSHA 1910.1200. Mel-Rol is defined by OSHA as an ""article."" A manufactured item that is formed to a specific shape or design during manufacture that does not release or result in exposure to a hazardous chemical under normal use conditions.",violated,violated,satisfied,violated,violated,violated,violated,1.0000,0.1739,5.75,1.0000,0.4394,2.28,True,0.0,False,0.0,True,False,system,"rule composition_implies_form concludes PRESENT, not NOT_APPLICABLE","gold is direct, prediction is derived"
sds_17.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,"Mel-Rol is defined by OSHA as an ""article.""","Product is classified as non-hazardous per OSHA 1910.1200. Mel-Rol is defined by OSHA as an ""article."" A manufactured item that is formed to a specific shape or design during manufacture that does not release or result in exposure to a hazardous chemical under normal use conditions.",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.1739,5.75,1.0000,0.4394,2.28,True,0.0,False,0.0,True,False,system,premise establishes ARTICLE,
sds_17.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,"Mel-Rol is defined by OSHA as an ""article.""","Product is classified as non-hazardous per OSHA 1910.1200. Mel-Rol is defined by OSHA as an ""article."" A manufactured item that is formed to a specific shape or design during manufacture that does not release or result in exposure to a hazardous chemical under normal use conditions.",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.1739,5.75,1.0000,0.4394,2.28,True,0.0,False,0.0,True,False,system,premise establishes ARTICLE,
sds_17.pdf,molecular_weight,NOT_STATED,NOT_APPLICABLE,,,ABSENT,DERIVED,,identifier_undefined_for_form,direct,,1,,"Product is classified as non-hazardous per OSHA 1910.1200. Mel-Rol is defined by OSHA as an ""article."" A manufactured item that is formed to a specific shape or design during manufacture that does not release or result in exposure to a hazardous chemical under normal use conditions.",violated,satisfied,n/a,n/a,n/a,n/a,satisfied,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,False,False,system,premise establishes ARTICLE,
sds_17.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,1,2,FLASHPOINT: Not applicable; product is a solid.,FLASH POINT: See Section 5 FLAMMABILITY: N/D UEL/LEL: N/D,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,system,cited span reads NO_DATA,
sds_18.pdf,product_name,PRESENT,PRESENT,3M™ Semi-Rigid Plastic Repair PN 04240,3M™ Semi-Rigid Plastic Repair PN 04240,EXPLICIT,DIRECT,,,direct,"1,3",,"Product identifier 3M™ Semi-Rigid Plastic Repair PN 04240 | 1.1. Product identifier 3M™ Plastic Repair, Semi-Rigid PNs 04240 (Part A)",,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_18.pdf,supplier_name,PRESENT,PRESENT,3M,3M,EXPLICIT,DIRECT,,,direct,"1,3",,MANUFACTURER: 3M | MANUFACTURER: 3M,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_18.pdf,substance_or_mixture,PRESENT,NOT_APPLICABLE,MIXTURE,,COMPOSITION_IMPLIED,DERIVED,composition_implies_form,identifier_undefined_for_form,premise,5,3,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"This product is a kit or a multipart product which consists of multiple, independently packaged components.",violated,violated,violated,violated,violated,violated,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,False,44.9,False,0.0,True,False,none,citation is not verbatim,"cited quote does not occur verbatim on the cited page; gold rule composition_implies_form, prediction rule identifier_undefined_for_form"
sds_18.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,5,,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_18.pdf,chemical_formula,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,5,,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_18.pdf,molecular_weight,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,5,,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_18.pdf,flash_point,PRESENT,PRESENT,>=290 ºF [Test Method:Tagliabue Closed Cup],>=290 ºF [Test Method:Tagliabue Closed Cup],EXPLICIT,DIRECT,,,direct,"8,19",,Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup] | Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup],,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_19.pdf,product_name,PRESENT,PRESENT,Water Reducer 310,Water Reducer 310,EXPLICIT,DIRECT,,,direct,1,,Trade Name: Water Reducer 310,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_19.pdf,supplier_name,PRESENT,PRESENT,Buddy Rhodes Concrete Products,Buddy Rhodes Concrete Products,EXPLICIT,DIRECT,,,direct,1,,Company: Buddy Rhodes Concrete Products,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
sds_19.pdf,substance_or_mixture,NOT_STATED,NOT_APPLICABLE,,,ABSENT,DERIVED,,identifier_undefined_for_form,direct,,1,,3.1 Substances No ingredients are hazardous according to Regulation 2012 OSHA Hazard Communication Standard 29 CFR 1910.1200 criteria.,violated,satisfied,n/a,n/a,n/a,n/a,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,False,False,system,rule identifier_undefined_for_form does not apply to substance_or_mixture,
sds_19.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,chemical_formula,NOT_STATED,NOT_APPLICABLE,,,ABSENT,DERIVED,,identifier_undefined_for_form,direct,,1,,3.1 Substances No ingredients are hazardous according to Regulation 2012 OSHA Hazard Communication Standard 29 CFR 1910.1200 criteria.,violated,satisfied,n/a,n/a,n/a,n/a,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,False,False,system,"premise establishes SUBSTANCE, identifiers stay defined",
sds_19.pdf,molecular_weight,NOT_STATED,NOT_APPLICABLE,,,ABSENT,DERIVED,,identifier_undefined_for_form,direct,,1,,3.1 Substances No ingredients are hazardous according to Regulation 2012 OSHA Hazard Communication Standard 29 CFR 1910.1200 criteria.,violated,satisfied,n/a,n/a,n/a,n/a,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,False,False,system,"premise establishes SUBSTANCE, identifiers stay defined",
sds_19.pdf,flash_point,NO_DATA,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,4,,Flash Point: No data,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_20.pdf,product_name,PRESENT,PRESENT,Petrochemical Stillage Residue KON-92,Petrochemical Stillage Residue KON-92 (heavy petroleum resin),EXPLICIT,DIRECT,,,direct,3,,Petrochemical Stillage Residue KON-92 (heavy petroleum resin).,,satisfied,satisfied,violated,violated,violated,satisfied,violated,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,no citation,
