document,field,gold_state,predicted_state,gold_value,predicted_value,gold_derivation,predicted_derivation,gold_rule,predicted_rule,evidence_role,gold_pages,predicted_page,gold_evidence,predicted_evidence,state,value,page,span,bbox,derivation,support,span_coverage,span_iou,span_dilution,bbox_coverage,bbox_iou,bbox_dilution,verbatim,verbatim_fuzzy_score,joint_correct,confidence,gold_requires_evidence,gold_ambiguous,bbox_provenance,support_note,note
sds_10.pdf,product_name,PRESENT,PRESENT,CIP Composites,"CIP Composites Company: Columbia Industrial Products 29538 Airport Rd., Unit A Eugene",EXPLICIT,DIRECT,,,direct,1,1,Product Name: CIP Composites,"Product Name: CIP Composites Company: Columbia Industrial Products 29538 Airport Rd., Unit A Eugene,",satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2857,3.50,1.0000,0.2061,4.85,True,0.0,False,0.9,True,False,system,,
sds_10.pdf,supplier_name,PRESENT,PRESENT,Columbia Industrial Products,Columbia Industrial Products,EXPLICIT,DIRECT,,,direct,1,1,Company: Columbia Industrial Products,Company: Columbia Industrial Products,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_10.pdf,substance_or_mixture,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,"2,3",2,Flash point: No applicable data available | Flash point: No applicable data available,Flash point: No applicable data available Flammable limits: No applicable data available Auto ignition,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.4286,2.33,1.0000,0.3271,3.06,True,0.0,False,0.9,True,False,system,,
sds_11.pdf,product_name,PRESENT,NOT_STATED,LD COVID-19 IgG Rapid Test,,EXPLICIT,DIRECT,,,direct,1,,Product identifier: LD COVID-19 IgG Rapid Test (Art.-No. COV19_G_10_EN),,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_11.pdf,supplier_name,PRESENT,PRESENT,Lionex GmbH,Lionex GmbH Salzdahlumer,EXPLICIT,DIRECT,,,direct,1,1,Details of the supplier of the safety data sheet Lionex GmbH,Details of the supplier of the safety data sheet Lionex GmbH Salzdahlumer,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.9167,1.09,1.0000,0.6752,1.48,True,0.0,False,0.85,True,False,system,,
sds_11.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,2,2,3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0625,0.0588,0.12,0.0000,0.0000,0.05,True,0.0,False,0.8,True,False,system,,
sds_11.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,2,2,3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,0.0625,0.0588,0.12,0.0000,0.0000,0.05,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_11.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,3.2. Mixtures Composition of the substances in the mixtures: | 3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2222,0.2222,0.22,0.1109,0.1109,0.11,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_11.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,3.2. Mixtures Composition of the substances in the mixtures: | 3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2222,0.2222,0.22,0.1109,0.1109,0.11,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_11.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,5,5,"flashpoint: not specified, solid | flashpoint: not specified, aqueous solution without flammable ingredients","flashpoint: not specified, solid rate of vaporization: not specified, solid inflammability (solid, gaseous):",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3077,3.25,1.0000,0.2913,3.43,True,0.0,False,0.9,True,False,system,,
sds_12.pdf,product_name,PRESENT,PRESENT,Bone Meal,Westland Bone Meal Version:2.0 Revision date: 07.01.2021 Print date: 07.01.2021 7 January,EXPLICIT,DIRECT,,,direct,1,1,1.1 Product identifier Bone Meal,Trade name: Westland Bone Meal Version:2.0 Revision date: 07.01.2021 Print date: 07.01.2021 7 January,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.4000,0.1176,2.80,1.0000,0.0082,122.45,True,0.0,False,0.9,True,False,system,,
sds_12.pdf,supplier_name,PRESENT,PRESENT,Westland Horticulture Ltd,Westland Horticulture Ltd,EXPLICIT,DIRECT,,,direct,1,1,1.3 Details of the supplier of the data sheet Westland Horticulture Ltd,Details of the supplier of the data sheet Westland Horticulture Ltd,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,0.9167,0.9167,0.92,0.9309,0.9309,0.93,True,0.0,True,0.85,True,False,system,,
sds_12.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_12.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,1,1,3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_12.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_12.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_12.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,5,5,Flash point -,Flash point - - - - - - Evaporation rate - - - -,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2143,4.67,1.0000,0.1481,6.75,True,0.0,False,0.9,True,True,system,,
sds_13.pdf,product_name,PRESENT,PRESENT,Argon,Other means of identification,EXPLICIT,DIRECT,,,direct,1,1,Argon,GHS product identifier Other means of identification,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,7.00,0.0000,0.0000,19.13,True,0.0,False,0.9,True,False,system,,
sds_13.pdf,supplier_name,PRESENT,PRESENT,"Airgas USA, LLC",Argon Product use : Synthetic/Analytical chemistry. Synonym,EXPLICIT,DIRECT,,,direct,1,1,"Airgas USA, LLC and its affiliates",Supplier's details Argon Product use : Synthetic/Analytical chemistry. Synonym :,satisfied,violated,satisfied,violated,violated,satisfied,violated,0.0000,0.0000,1.33,0.9086,0.0286,31.67,False,97.5,False,0.85,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_13.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DIRECT,,,direct,2,2,Substance/mixture : Substance,Substance/mixture : Substance,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_13.pdf,product_cas_number,PRESENT,NOT_STATED,7440-37-1,,EXPLICIT,DIRECT,,,direct,2,,Argon 100 7440-37-1,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_13.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_13.pdf,molecular_weight,PRESENT,NO_DATA,39.95 g/mole,,EXPLICIT,DIRECT,,,direct,5,5,39.95 g/mole,Molecular weight Flow time (ISO 2431) : Not available. Vapor pressure Not available. :,violated,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,6.00,1.0000,0.0174,57.42,True,0.0,False,0.9,True,False,system,,
sds_13.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,5,5,[Product does not sustain combustion.],Flash point Not available. [Product does not sustain combustion.] 0.74 Not applicable. Not available.,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,1.0000,0.3571,2.80,1.0000,0.0207,48.23,True,0.0,False,0.9,True,True,system,cited span reads NO_DATA,
sds_14.pdf,product_name,PRESENT,PRESENT,Dalgety 6 in 1 B12 Vaccine,Dalgety 6 in 1 B12 Vaccine APVMA Approval 88864/148908 1.2 Relevant identified,EXPLICIT,DIRECT,,,direct,1,1,Trade name Dalgety 6 in 1 B12 Vaccine,Trade name Dalgety 6 in 1 B12 Vaccine APVMA Approval 88864/148908 1.2 Relevant identified,satisfied,violated,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.5714,1.75,1.0000,0.2504,3.99,True,0.0,False,0.9,True,False,system,,
sds_14.pdf,supplier_name,PRESENT,PRESENT,Nutrien Ag Solutions Limited,"Nutrien Ag Solutions Limited Level 5, Building A",EXPLICIT,DIRECT,,,direct,1,1,Details of the supplier of the safety data sheet Nutrien Ag Solutions Limited,"Details of the supplier of the safety data sheet Nutrien Ag Solutions Limited Level 5, Building A;",satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.7647,1.31,1.0000,0.7356,1.36,True,0.0,False,0.85,True,False,system,,
sds_14.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_14.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,flash_point,PRESENT,NOT_APPLICABLE,does not flash up to boiling point,,EXPLICIT,DIRECT,,,direct,4,4,Flash point does not flash up to boiling point,Flash point does not flash up to boiling point Decomposition temperature no data available,violated,violated,satisfied,satisfied,violated,satisfied,violated,1.0000,0.6429,1.56,1.0000,0.3919,2.55,True,0.0,False,0.9,True,False,system,cited span reads NO_DATA,
sds_15.pdf,product_name,PRESENT,PRESENT,TAMMSWELD - 55 GALLON DRUM - MTO,TAMMSWELD - 55 GALLON DRUM - MTO Material: THHWD55 Recommended use and,EXPLICIT,DIRECT,,,direct,1,1,Material name: TAMMSWELD - 55 GALLON DRUM - MTO,Material name: TAMMSWELD - 55 GALLON DRUM - MTO Material: THHWD55 Recommended use and,satisfied,violated,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.6429,1.56,1.0000,0.2432,4.11,True,0.0,False,0.9,True,False,system,,
sds_15.pdf,supplier_name,PRESENT,PRESENT,EUCLID CHEMICAL COMPANY,EUCLID CHEMICAL,EXPLICIT,DIRECT,,,direct,1,1,Manufacturer/Importer/Supplier/Distributor Information EUCLID CHEMICAL COMPANY,Manufacturer/Importer/Supplier/Distributor Information EUCLID CHEMICAL,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,0.8000,0.8000,0.80,1.0000,1.0000,1.00,True,0.0,False,0.85,True,False,system,,
sds_15.pdf,substance_or_mixture,PRESENT,NOT_STATED,MIXTURE,,EXPLICIT,DIRECT,,,direct,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,chemical_formula,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,molecular_weight,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,4,4,Flash Point: No data available.,Flash Point: No data available. Auto-ignition temperature: No data available. Decomposition Temperature: No data,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3571,2.80,1.0000,0.2437,4.10,True,0.0,False,0.9,True,False,system,,
sds_16.pdf,product_name,PRESENT,PRESENT,"Sand, Ottawa","Sand, Ottawa Cat No. : S/0365/63, S/0365/60 Synonyms Quartz; Silicon dioxide CAS",EXPLICIT,DIRECT,,,direct,1,1,"Product Description: Sand, Ottawa","Product Description: Sand, Ottawa Cat No. : S/0365/63, S/0365/60 Synonyms Quartz; Silicon dioxide CAS",satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3077,3.25,1.0000,0.2123,4.71,True,0.0,False,0.9,True,False,system,,
sds_16.pdf,supplier_name,PRESENT,PRESENT,Fisher Scientific UK,E-mail,EXPLICIT,DIRECT,,,direct,1,1,UK entity/business name Fisher Scientific UK | EU entity/business name Thermo Fisher Scientific,Details of the supplier of the safety data sheet E-mail,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,1.67,0.5385,0.0363,14.37,True,0.0,False,0.85,True,True,system,,
sds_16.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DERIVED,,composition_implies_form,direct,2,2,3.1. Substances | Sand 14808-60-7 EEC No. 238-878-4 >95,Sand 14808-60-7 EEC No. 238-878-4 >95 -,satisfied,satisfied,satisfied,satisfied,satisfied,violated,undecidable,1.0000,0.8571,1.17,1.0000,0.7229,1.38,True,0.0,False,0.5,True,False,system,cited premises do not establish a product form,"gold is direct, prediction is derived"
sds_16.pdf,product_cas_number,PRESENT,PRESENT,14808-60-7,14808-60-7,EXPLICIT,DIRECT,,,direct,"1,2",1,CAS No 14808-60-7 | Sand 14808-60-7 EEC No. 238-878-4 >95,CAS No 14808-60-7 EC No 238-878-4 Molecular Formula O2 Si 1.2. Relevant identified uses,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2143,4.67,1.0000,0.1766,5.66,True,0.0,False,0.9,True,False,system,,
sds_16.pdf,chemical_formula,PRESENT,NOT_APPLICABLE,O2 Si,,EXPLICIT,DIRECT,,,direct,"1,5",5,Molecular Formula O2 Si | Molecular Formula O2 Si,Molecular Formula O2 Si Molecular Weight 60.08 Evaporation Rate Not applicable - Solid Physical,violated,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2857,3.50,1.0000,0.0231,43.28,True,0.0,False,0.85,True,False,system,,
sds_16.pdf,molecular_weight,PRESENT,NOT_APPLICABLE,60.08,,EXPLICIT,DIRECT,,,direct,5,5,Molecular Weight 60.08,"Molecular Weight 60.08 Evaporation Rate Not applicable - Solid Physical State Solid: Crystalline, Granules.",violated,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2143,4.67,1.0000,0.0211,47.48,True,0.0,False,0.9,True,False,system,,
sds_16.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,5,5,Flash Point No information available,Flash Point No information available Method - No information available Autoignition Temperature No data,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3571,2.80,1.0000,0.2759,3.63,True,0.0,False,0.9,True,False,system,,
sds_17.pdf,product_name,PRESENT,NOT_APPLICABLE,MEL-ROL,,EXPLICIT,DIRECT,,,direct,1,1,Mel-Rol,"Product: Manufacturer: MEL-ROL® W. R. MEADOWS, INC. Hampshire, Illinois 60140 N/A = Not",violated,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,13.00,1.0000,0.0038,264.06,True,0.0,False,0.9,True,False,system,,
sds_17.pdf,supplier_name,PRESENT,PRESENT,"W. R. MEADOWS, INC.","MEL-ROL® W. R. MEADOWS, INC. Hampshire, Illinois",EXPLICIT,DIRECT,,,direct,1,1,"W. R. MEADOWS, INC.","Manufacturer: MEL-ROL® W. R. MEADOWS, INC. Hampshire, Illinois",satisfied,violated,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.5000,2.00,1.0000,0.0981,10.19,True,0.0,False,0.85,True,False,system,,
sds_17.pdf,substance_or_mixture,PRESENT,PRESENT,ARTICLE,ARTICLE,EXPLICIT,DIRECT,,,direct,1,1,"Mel-Rol is defined by OSHA as an ""article.""","|Flammability| |1| defined by OSHA as an ""article."" A manufactured item that is formed to a specific",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.7500,0.3158,2.12,0.5111,0.3476,0.98,True,0.0,False,0.8,True,False,system,,
sds_17.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,1,"Mel-Rol is defined by OSHA as an ""article.""",CAS Number Weight 313 (@24°C) 8052-42-4 55-60 No N/A PEL PEL/CEILING PEL/STEL SKIN TLV,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,0.0000,0.0000,1.75,0.0000,0.0000,13.41,True,0.0,False,0.9,True,False,system,,"gold is derived, prediction is direct"
sds_17.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,"Mel-Rol is defined by OSHA as an ""article.""","|Flammability| |1| defined by OSHA as an ""article."" A manufactured item that is formed to a specific",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.7500,0.3158,2.12,0.5111,0.3476,0.98,True,0.0,False,0.8,True,False,system,premise establishes ARTICLE,
sds_17.pdf,molecular_weight,NOT_STATED,NOT_APPLICABLE,,,ABSENT,DERIVED,,identifier_undefined_for_form,direct,,1,,"|Flammability| |1| defined by OSHA as an ""article."" A manufactured item that is formed to a specific",violated,satisfied,n/a,n/a,n/a,n/a,satisfied,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,False,False,system,premise establishes ARTICLE,
sds_17.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,1,1,FLASHPOINT: Not applicable; product is a solid.,"FLASHPOINT: Not applicable; product is a solid. EXTINGUISHING MEDIA: Water fog, foam, dry",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.5385,1.86,1.0000,0.5202,1.92,True,0.0,True,0.9,True,False,system,,
sds_18.pdf,product_name,PRESENT,PRESENT,3M™ Semi-Rigid Plastic Repair PN 04240,3M™ Semi-Rigid Plastic Repair PN 04240 ID Number UPC ID Number UPC,EXPLICIT,DIRECT,,,direct,"1,3",1,"Product identifier 3M™ Semi-Rigid Plastic Repair PN 04240 | 1.1. Product identifier 3M™ Plastic Repair, Semi-Rigid PNs 04240 (Part A)",Product identifier 3M™ Semi-Rigid Plastic Repair PN 04240 ID Number UPC ID Number UPC,satisfied,violated,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.5714,1.75,1.0000,0.1825,5.48,True,0.0,False,0.9,True,False,system,,
sds_18.pdf,supplier_name,PRESENT,PRESENT,3M,3M DIVISION: Automotive Aftermarket,EXPLICIT,DIRECT,,,direct,"1,3",1,MANUFACTURER: 3M | MANUFACTURER: 3M,MANUFACTURER: 3M DIVISION: Automotive Aftermarket,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.4000,2.50,1.0000,0.3024,3.31,True,0.0,False,0.85,True,False,system,,
sds_18.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,COMPOSITION_IMPLIED,DERIVED,composition_implies_form,composition_implies_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30 - 60 Trade Secret * | P,P'-Methylenebis(phenyl isocyanate) 101-68-8 30 - 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,2.00,0.0000,0.0000,1.17,True,0.0,False,0.5,True,False,system,composition establishes MIXTURE,
sds_18.pdf,product_cas_number,NOT_APPLICABLE,NO_DATA,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"C.A.S. No. % by Wt Castor Oil, Polymer With 1,1'-Methylenebis[4- Isocyanatobenzene] 68424-09-9 30 -",violated,satisfied,satisfied,violated,violated,violated,satisfied,0.8333,0.3333,2.33,1.0000,0.3179,3.15,True,0.0,False,0.9,True,False,system,,"gold is derived, prediction is direct"
sds_18.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30 - 60 Trade Secret * | P,P'-Methylenebis(phenyl isocyanate) 101-68-8 30 - 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,2.00,0.0000,0.0000,1.17,True,0.0,False,0.5,True,False,system,premise establishes MIXTURE,
sds_18.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30 - 60 Trade Secret * | P,P'-Methylenebis(phenyl isocyanate) 101-68-8 30 - 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,2.00,0.0000,0.0000,1.17,True,0.0,False,0.5,True,False,system,premise establishes MIXTURE,
sds_18.pdf,flash_point,PRESENT,PRESENT,>=290 ºF [Test Method:Tagliabue Closed Cup],>=290 ºF [Test Method:Tagliabue Closed Cup] Evaporation rate <=1 [Details:Gels with exposure,EXPLICIT,DIRECT,,,direct,"8,19",8,Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup] | Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup],Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup] Evaporation rate <=1 [Details:Gels with exposure,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.5714,1.75,1.0000,0.4905,2.04,True,0.0,False,0.9,True,False,system,,
sds_19.pdf,product_name,PRESENT,PRESENT,Water Reducer 310,Water Reducer 310 1.2 Relevant identified uses of the substance or mixture,EXPLICIT,DIRECT,,,direct,1,1,Trade Name: Water Reducer 310,Trade Name: Water Reducer 310 1.2 Relevant identified uses of the substance or mixture,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3571,2.80,1.0000,0.2614,3.83,True,0.0,False,0.9,True,False,system,,
